Year,First Name,County,Sex,Count
2013,MADISON,RICHMOND,F,24
2013,GABRIELLA,RICHMOND,F,25
2013,GIANNA,RICHMOND,F,28
2013,MIA,RICHMOND,F,34
2013,ISABELLA,RICHMOND,F,35
2013,SOFIA,RICHMOND,F,36
2013,OLIVIA,RICHMOND,F,37
2013,EMMA,RICHMOND,F,37
2013,AVA,RICHMOND,F,47
2013,SOPHIA,RICHMOND,F,54
2013,BRODY,RENSSELAER,M,5
2013,GIOVANNI,RICHMOND,M,14
2013,WYATT,WESTCHESTER,M,9
2013,EVAN,ALBANY,M,11
2013,OLIVER,ALBANY,M,11
2013,JAMES,ALBANY,M,10
2013,NICHOLAS,ALBANY,M,10
2013,GAVIN,ALBANY,M,10
2013,THOMAS,ALBANY,M,10
2013,CONNOR,ALBANY,M,10
2013,JAYDEN,ALBANY,M,9
2013,DANIEL,ALBANY,M,9
2013,JOSHUA,ALBANY,M,9
2013,JONATHAN,ALBANY,M,9
2013,HENRY,ALBANY,M,9
2013,CALEB,ALBANY,M,9
2013,NATHANIEL,ALBANY,M,9
2013,ANDREW,ALBANY,M,8
2013,CHRISTIAN,ALBANY,M,8
2013,TYLER,ALBANY,M,8
2013,AMELIA,WESTCHESTER,F,25
2013,NATHAN,ALBANY,M,8
2013,ISAIAH,ALBANY,M,8
2013,DYLAN,ALBANY,M,7
2013,AIDEN,ALBANY,M,7
2013,WILLIAM,ALBANY,M,7
2013,SAMUEL,ALBANY,M,7
2013,SAMANTHA,ROCKLAND,F,10
2013,ELIJAH,ALBANY,M,7
2013,GIANNA,ROCKLAND,F,10
2013,JASON,ALBANY,M,7
2013,CHASE,ALBANY,M,7
2013,LEVI,ALBANY,M,7
2013,MAXWELL,ALBANY,M,7
2013,JULIAN,ALBANY,M,6
2013,RILEY,ALBANY,M,6
2013,CAMERON,ALBANY,M,6
2013,VINCENT,ALBANY,M,6
2013,XAVIER,ALBANY,M,6
2013,LANDON,ALBANY,M,6
2013,GIOVANNI,ALBANY,M,6
2013,GEORGE,ALBANY,M,6
2013,KING,ALBANY,M,6
2013,KENNETH,ALBANY,M,6
2013,JAIDEN,ALBANY,M,6
2013,DAVID,ALBANY,M,5
2013,JUSTIN,ALBANY,M,5
2013,AARON,ALBANY,M,5
2013,ADRIAN,RICHMOND,M,11
2013,DOMINIC,RICHMOND,M,11
2013,LUCA,RICHMOND,M,11
2013,BRANDON,RICHMOND,M,15
2013,IBRAHIM,RICHMOND,M,11
2013,ANGEL,RICHMOND,M,10
2013,COOPER,RENSSELAER,M,5
2013,GRAYSON,RENSSELAER,M,5
2013,JACE,RENSSELAER,M,5
2013,CONNOR,RENSSELAER,M,5
2013,CALEB,RENSSELAER,M,5
2013,THOMAS,RENSSELAER,M,5
2013,CHRISTIAN,RENSSELAER,M,5
2013,AIDEN,RENSSELAER,M,5
2013,JUSTIN,RICHMOND,M,15
2013,ISAAC,ALBANY,M,5
2013,KEVIN,ALBANY,M,5
2013,HUNTER,ALBANY,M,5
2013,ZACHARY,ALBANY,M,5
2013,AUSTIN,ALBANY,M,5
2013,BRAYDEN,ALBANY,M,5
2013,JAXON,ALBANY,M,5
2013,DECLAN,ALBANY,M,5
2013,WILLIAM,RICHMOND,M,16
2013,JEREMIAH,RICHMOND,M,10
2013,JAKE,RICHMOND,M,10
2013,DAVID,RENSSELAER,M,5
2013,DYLAN,RENSSELAER,M,5
2013,COLIN,RENSSELAER,M,6
2013,COLTON,RENSSELAER,M,6
2013,JEREMIAH,RENSSELAER,M,6
2013,CHASE,RENSSELAER,M,6
2013,JAYDEN,WAYNE,M,5
2013,MICHAEL,WAYNE,M,5
2013,LEVI,WAYNE,M,6
2013,ZACHARY,WAYNE,M,6
2013,EVAN,WAYNE,M,6
2013,ETHAN,WAYNE,M,6
2013,JACOB,WAYNE,M,6
2013,HUNTER,WAYNE,M,7
2013,COLIN,ALBANY,M,5
2013,NOLAN,ALBANY,M,5
2013,BRYCE,ALBANY,M,5
2013,LILY,WESTCHESTER,F,24
2013,NATALIE,WESTCHESTER,F,23
2013,BRIANNA,WESTCHESTER,F,23
2013,SARAH,WESTCHESTER,F,22
2013,GRAYSON,ALBANY,M,5
2013,OLIVER,RENSSELAER,M,6
2013,HUNTER,RENSSELAER,M,6
2013,EVAN,RENSSELAER,M,6
2013,OWEN,RENSSELAER,M,6
2013,CARTER,RENSSELAER,M,6
2013,JACK,RENSSELAER,M,6
2013,JOHN,RENSSELAER,M,6
2013,JOSHUA,RENSSELAER,M,6
2013,LANDON,RENSSELAER,M,7
2013,GABRIEL,RENSSELAER,M,7
2013,BENJAMIN,RENSSELAER,M,7
2013,ALEXANDER,WAYNE,M,7
2013,LIAM,WAYNE,M,8
2013,LANDON,WESTCHESTER,M,9
2013,LEAH,WESTCHESTER,F,21
2013,HANNAH,WESTCHESTER,F,21
2013,ELLA,WESTCHESTER,F,20
2013,BENTLEY,ALBANY,M,5
2013,SAMANTHA,WESTCHESTER,F,20
2013,LAYLA,WESTCHESTER,F,20
2013,ALEJANDRO,WESTCHESTER,M,10
2013,ADRIANA,WESTCHESTER,F,20
2013,AIDAN,RICHMOND,M,10
2013,NICHOLAS,RENSSELAER,M,7
2013,JAMES,RENSSELAER,M,7
2013,MATTHEW,RENSSELAER,M,7
2013,GAVIN,RENSSELAER,M,8
2013,GEORGE,WESTCHESTER,M,10
2013,TIMOTHY,WESTCHESTER,M,10
2013,PETER,WESTCHESTER,M,10
2013,VALENTINA,WESTCHESTER,F,18
2013,HARRISON,ALBANY,M,5
2013,IBRAHIM,ALBANY,M,5
2013,ASHLEY,ROCKLAND,F,10
2013,EMMA,ALLEGANY,F,6
2013,GITTY,ROCKLAND,F,10
2013,JAMES,ALLEGANY,M,7
2013,ISAAC,ALLEGANY,M,6
2013,JAYDEN,RENSSELAER,M,8
2013,MICHAEL,RENSSELAER,M,8
2013,JACOB,RENSSELAER,M,8
2013,ZACHARY,RENSSELAER,M,9
2013,JACKSON,RENSSELAER,M,9
2013,RYAN,RENSSELAER,M,9
2013,DANIEL,RENSSELAER,M,9
2013,NOAH,RENSSELAER,M,9
2013,NOAH,ALLEGANY,M,5
2013,BATSHEVA,ROCKLAND,F,10
2013,CHANY,ROCKLAND,F,10
2013,AVA,ROCKLAND,F,9
2013,WILLIAM,ALLEGANY,M,5
2013,ISABELLA,BRONX,F,132
2013,SOFIA,ROCKLAND,F,9
2013,GABRIELLA,ROCKLAND,F,9
2013,CAMILA,ROCKLAND,F,9
2013,GIANNA,WESTCHESTER,F,24
2013,DEVORAH,ROCKLAND,F,9
2013,CHAVA,ROCKLAND,F,9
2013,LOGAN,RENSSELAER,M,10
2013,DEVORA,ROCKLAND,F,9
2013,YEHUDIS,ROCKLAND,F,9
2013,SHAINDEL,ROCKLAND,F,9
2013,BRIANNA,ROCKLAND,F,8
2013,JOSEPH,RENSSELAER,M,10
2013,ELIJAH,RENSSELAER,M,11
2013,WILLIAM,RENSSELAER,M,11
2013,SOPHIA,BRONX,F,117
2013,MIA,BRONX,F,91
2013,MADISON,BRONX,F,86
2013,EMMA,BRONX,F,81
2013,LUCAS,RENSSELAER,M,11
2013,LIAM,RENSSELAER,M,11
2013,ANTHONY,RENSSELAER,M,12
2013,MASON,RENSSELAER,M,12
2013,SAMUEL,RENSSELAER,M,14
2013,FAITH,RENSSELAER,F,5
2013,MADELINE,RENSSELAER,F,5
2013,SOPHIE,RENSSELAER,F,5
2013,HARPER,RENSSELAER,F,5
2013,ADDISON,RENSSELAER,F,5
2013,AALIYAH,RENSSELAER,F,5
2013,ZOEY,RENSSELAER,F,5
2013,HANNAH,RENSSELAER,F,5
2013,AVERY,RENSSELAER,F,5
2013,AVA,RENSSELAER,F,5
2013,AMELIA,RENSSELAER,F,6
2013,ELLA,RENSSELAER,F,6
2013,CHARLOTTE,RENSSELAER,F,6
2013,CHLOE,RENSSELAER,F,6
2013,EMILY,RENSSELAER,F,6
2013,LILY,RENSSELAER,F,7
2013,RILEY,RENSSELAER,F,7
2013,ABIGAIL,RENSSELAER,F,7
2013,MIA,RENSSELAER,F,7
2013,STELLA,RENSSELAER,F,8
2013,SOPHIA,RENSSELAER,F,8
2013,JADEN,WESTCHESTER,M,10
2013,AMIR,WESTCHESTER,M,10
2013,EMILY,BRONX,F,66
2013,SOFIA,BRONX,F,62
2013,LEAH,BRONX,F,57
2013,KAYLEE,BRONX,F,51
2013,JOSEPH,WAYNE,M,11
2013,MASON,WAYNE,M,14
2013,PATRICK,WESTCHESTER,M,10
2013,ISAIAH,WESTCHESTER,M,10
2013,MATTEO,WESTCHESTER,M,11
2013,HAILEY,BRONX,F,50
2013,ABIGAIL,BRONX,F,48
2013,CAMILA,BRONX,F,46
2013,OLIVIA,BRONX,F,44
2013,ARIANNA,BRONX,F,44
2013,ASHLEY,BRONX,F,42
2013,VICTORIA,BRONX,F,41
2013,ZOE,BRONX,F,41
2013,BRIANNA,BRONX,F,41
2013,AVA,BRONX,F,39
2013,LONDON,BRONX,F,38
2013,CHLOE,BRONX,F,37
2013,SCARLETT,BRONX,F,37
2013,SAMANTHA,BRONX,F,36
2013,AMY,WESTCHESTER,F,18
2013,HAILEY,WESTCHESTER,F,17
2013,MAYA,WESTCHESTER,F,17
2013,ARIANA,WESTCHESTER,F,17
2013,AALIYAH,BRONX,F,36
2013,LAYLA,BRONX,F,35
2013,NICOLE,BRONX,F,34
2013,SERENITY,BRONX,F,33
2013,MAYA,BRONX,F,32
2013,ZOEY,BRONX,F,32
2013,ARIANA,BRONX,F,32
2013,AMY,BRONX,F,32
2013,KAYLA,BRONX,F,31
2013,MELANIE,BRONX,F,31
2013,GABRIELLA,BRONX,F,30
2013,ELIZABETH,BRONX,F,29
2013,JOSHUA,RICHMOND,M,17
2013,LOGAN,RICHMOND,M,17
2013,PATRICK,RICHMOND,M,10
2013,JULIAN,RICHMOND,M,18
2013,JONATHAN,RICHMOND,M,18
2013,ADAM,RICHMOND,M,19
2013,AIDEN,RICHMOND,M,19
2013,DAVID,RICHMOND,M,20
2013,CHRISTIAN,RICHMOND,M,21
2013,ALLISON,BRONX,F,29
2013,AUBREY,RENSSELAER,F,11
2013,ISABELLA,RENSSELAER,F,11
2013,TEAGAN,WAYNE,F,5
2013,GRACE,WAYNE,F,5
2013,ZOEY,WAYNE,F,6
2013,GENESIS,BRONX,F,29
2013,FATOUMATA,BRONX,F,29
2013,SARAH,BRONX,F,27
2013,JACK,RICHMOND,M,21
2013,ELIZABETH,WESTCHESTER,F,26
2013,OLIVIA,RENSSELAER,F,12
2013,EMMA,RENSSELAER,F,17
2013,ADYAN,QUEENS,M,10
2013,LENNY,QUEENS,M,10
2013,DILAN,QUEENS,M,10
2013,LAYLA,WAYNE,F,6
2013,SOPHIA,WAYNE,F,7
2013,EMILY,WAYNE,F,8
2013,SAVANNAH,BRONX,F,26
2013,GIANNA,BRONX,F,25
2013,NEVAEH,BRONX,F,25
2013,GRACE,BRONX,F,24
2013,VALENTINA,BRONX,F,24
2013,AVERY,WESTCHESTER,F,26
2013,GABRIELLA,WESTCHESTER,F,27
2013,ASHLEY,WESTCHESTER,F,30
2013,CAMILA,WESTCHESTER,F,32
2013,PAUL,RICHMOND,M,10
2013,LORENZO,RICHMOND,M,10
2013,ANGELO,RICHMOND,M,10
2013,TAYLOR,WESTCHESTER,M,5
2013,ALEXIS,WESTCHESTER,M,5
2013,PENELOPE,BRONX,F,23
2013,BELLA,BRONX,F,23
2013,ELIANA,BRONX,F,23
2013,KHLOE,BRONX,F,23
2013,ESTHER,ROCKLAND,F,48
2013,YOUSSEF,QUEENS,M,10
2013,KENNY,QUEENS,M,10
2013,AKIVA,QUEENS,M,10
2013,RAYAN,QUEENS,M,10
2013,MANUEL,QUEENS,M,10
2013,JADE,BRONX,F,23
2013,SCARLETT,ROCKLAND,F,8
2013,ALLISON,ROCKLAND,F,8
2013,GENESIS,ROCKLAND,F,8
2013,BLIMA,ROCKLAND,F,8
2013,HANNAH,BRONX,F,22
2013,AUBREY,BRONX,F,22
2013,ALYSSA,BRONX,F,21
2013,SOPHIA,ALBANY,F,24
2013,OLIVIA,ALBANY,F,22
2013,EMILY,ALBANY,F,19
2013,JAYSON,QUEENS,M,10
2013,ANDRE,QUEENS,M,10
2013,TRAVIS,QUEENS,M,10
2013,ANGELINA,BRONX,F,21
2013,MAKAYLA,BRONX,F,21
2013,NATALIE,BRONX,F,20
2013,SIMA,ROCKLAND,F,8
2013,RUCHY,ROCKLAND,F,8
2013,BRUCHA,ROCKLAND,F,8
2013,ELIZABETH,ROCKLAND,F,7
2013,ISABELLA,ALBANY,F,18
2013,EMMA,ALBANY,F,16
2013,CHAYA,ROCKLAND,F,45
2013,ABEL,QUEENS,M,10
2013,DANTE,QUEENS,M,10
2013,EDWIN,QUEENS,M,10
2013,LEAH,ROCKLAND,F,42
2013,RACHEL,ROCKLAND,F,34
2013,ARIANNA,ROCKLAND,F,7
2013,AMY,ROCKLAND,F,7
2013,ALEXA,BRONX,F,20
2013,KYLIE,BRONX,F,20
2013,SKYLAR,BRONX,F,20
2013,RIVKA,ROCKLAND,F,28
2013,CHANA,ROCKLAND,F,27
2013,MALKA,ROCKLAND,F,26
2013,ISABELLA,ROCKLAND,F,25
2013,MIRIAM,ROCKLAND,F,23
2013,GREYSON,QUEENS,M,10
2013,SOPHIA,ROCKLAND,F,20
2013,DEAN,QUEENS,M,10
2013,SKYLER,QUEENS,M,10
2013,FAIGY,ROCKLAND,F,20
2013,AVERY,ALBANY,F,12
2013,ABIGAIL,ALBANY,F,11
2013,MILES,QUEENS,M,10
2013,CHAIM,QUEENS,M,10
2013,COLIN,QUEENS,M,10
2013,MEKHI,QUEENS,M,11
2013,MATHEW,QUEENS,M,11
2013,ISABELLA,WAYNE,F,9
2013,JACKSON,WASHINGTON,M,6
2013,NOAH,WASHINGTON,M,6
2013,MYA,BRONX,F,20
2013,FAITH,BRONX,F,20
2013,MARIA,ROCKLAND,F,7
2013,REBECCA,ROCKLAND,F,7
2013,ELIZABETH,ALBANY,F,11
2013,FATIMA,BRONX,F,20
2013,ROY,QUEENS,M,11
2013,DENNIS,QUEENS,M,11
2013,DAMON,QUEENS,M,11
2013,DANNY,QUEENS,M,11
2013,YAAKOV,QUEENS,M,11
2013,JOSUE,QUEENS,M,11
2013,KADEN,QUEENS,M,11
2013,JESUS,QUEENS,M,11
2013,KALEB,QUEENS,M,11
2013,RAYMOND,QUEENS,M,11
2013,ROMAN,QUEENS,M,11
2013,CHARLIE,QUEENS,M,11
2013,LIAM,WASHINGTON,M,6
2013,HUNTER,WASHINGTON,M,7
2013,MASON,WASHINGTON,M,7
2013,OLIVIA,WASHINGTON,F,5
2013,ALEXANDRA,WESTCHESTER,F,17
2013,AVA,ALBANY,F,10
2013,CHARLOTTE,ALBANY,F,10
2013,BRAYDEN,WESTCHESTER,M,5
2013,AVERY,WESTCHESTER,M,5
2013,EMILIA,ROCKLAND,F,7
2013,MARIAM,BRONX,F,20
2013,JASMINE,BRONX,F,19
2013,LAILA,BRONX,F,19
2013,SAVANNAH,WESTCHESTER,F,17
2013,SOPHIE,WESTCHESTER,F,17
2013,ELIANA,WESTCHESTER,F,17
2013,JENNIFER,ROCKLAND,F,7
2013,TOBY,ROCKLAND,F,7
2013,RIVKY,ROCKLAND,F,7
2013,SHAINDY,ROCKLAND,F,7
2013,PEARL,ROCKLAND,F,7
2013,VICTORIA,ALBANY,F,9
2013,GABRIELLA,ALBANY,F,9
2013,NATALIE,ALBANY,F,9
2013,LILLIAN,ALBANY,F,9
2013,SIMON,QUEENS,M,11
2013,LEILANI,BRONX,F,19
2013,RILEY,BRONX,F,18
2013,BRIELLE,BRONX,F,18
2013,MICHELLE,BRONX,F,18
2013,DOMINICK,QUEENS,M,11
2013,JONAH,QUEENS,M,11
2013,NOLAN,QUEENS,M,11
2013,ZAIN,QUEENS,M,12
2013,ABDULLAH,QUEENS,M,12
2013,ORION,QUEENS,M,12
2013,JOHNNY,QUEENS,M,12
2013,YUSUF,QUEENS,M,12
2013,MOHAMMED,QUEENS,M,12
2013,KIMBERLY,BRONX,F,18
2013,DANIELA,BRONX,F,18
2013,NYLAH,BRONX,F,18
2013,EVELYN,BRONX,F,17
2013,EMMA,WASHINGTON,F,6
2013,LEVI,WARREN,M,5
2013,TAYLOR,BRONX,F,17
2013,ARIEL,BRONX,F,17
2013,VALERIE,BRONX,F,17
2013,CHELSEA,BRONX,F,17
2013,MCKENZIE,BRONX,F,17
2013,KIARA,BRONX,F,17
2013,AMAYA,BRONX,F,17
2013,AVRAHAM,QUEENS,M,12
2013,JARED,QUEENS,M,12
2013,FELIX,QUEENS,M,12
2013,JAIDEN,QUEENS,M,12
2013,MAXIMUS,QUEENS,M,12
2013,AVERY,QUEENS,M,12
2013,ANDRES,QUEENS,M,13
2013,RAPHAEL,QUEENS,M,13
2013,DARREN,QUEENS,M,13
2013,EMANUEL,QUEENS,M,13
2013,IKER,QUEENS,M,13
2013,BRAYDEN,WARREN,M,5
2013,CHASE,WARREN,M,5
2013,CONNOR,WARREN,M,5
2013,JOHN,WARREN,M,5
2013,RYAN,WARREN,M,5
2013,LIAM,WARREN,M,5
2013,JACOB,WARREN,M,5
2013,MICHAEL,WARREN,M,6
2013,JOSEPH,WARREN,M,7
2013,AVERY,WARREN,F,5
2013,SOPHIA,WARREN,F,5
2013,AMINATA,BRONX,F,17
2013,NAOMI,BRONX,F,16
2013,MARIA,BRONX,F,16
2013,OUMOU,BRONX,F,16
2013,ARIA,BRONX,F,15
2013,MILA,BRONX,F,15
2013,ISABEL,BRONX,F,15
2013,AMBER,BRONX,F,15
2013,NYLA,BRONX,F,15
2013,PESSY,ROCKLAND,F,7
2013,ESTY,ROCKLAND,F,7
2013,JAYLA,BRONX,F,15
2013,MIA,ALBANY,F,8
2013,AMELIA,ALBANY,F,8
2013,SHAWN,QUEENS,M,13
2013,MALACHI,QUEENS,M,13
2013,YEHUDA,QUEENS,M,13
2013,OLIVIA,WARREN,F,6
2013,MADDOX,ULSTER,M,5
2013,RICHARD,ULSTER,M,5
2013,LESLIE,BRONX,F,15
2013,SARAI,BRONX,F,15
2013,PRESTON,QUEENS,M,13
2013,ASHER,QUEENS,M,13
2013,JAYLEEN,BRONX,F,15
2013,CHARLOTTE,BRONX,F,14
2013,PEYTON,BRONX,F,14
2013,RYAN,RICHMOND,M,21
2013,ALEXIS,QUEENS,M,13
2013,MATIAS,QUEENS,M,14
2013,ALEXANDRA,BRONX,F,14
2013,LEILA,BRONX,F,14
2013,STEPHANIE,BRONX,F,14
2013,AMANDA,BRONX,F,14
2013,ETHAN,RICHMOND,M,21
2013,CHLOE,ALBANY,F,7
2013,VALERIA,BRONX,F,14
2013,SAMIR,QUEENS,M,14
2013,AMELIA,BRONX,F,13
2013,RANDY,QUEENS,M,14
2013,ALBERT,QUEENS,M,14
2013,CHRIS,QUEENS,M,14
2013,JORGE,QUEENS,M,14
2013,PRINCE,QUEENS,M,14
2013,RAFAEL,QUEENS,M,14
2013,KING,QUEENS,M,14
2013,EVA,BRONX,F,13
2013,LAUREN,BRONX,F,13
2013,GABRIELLE,BRONX,F,13
2013,LIA,BRONX,F,13
2013,MARIAH,BRONX,F,13
2013,ALIYAH,BRONX,F,13
2013,VICTORIA,WESTCHESTER,F,38
2013,DELILAH,BRONX,F,13
2013,DESTINY,BRONX,F,13
2013,KATELYN,BRONX,F,13
2013,AISHA,BRONX,F,13
2013,ANIYAH,BRONX,F,13
2013,HEAVEN,BRONX,F,13
2013,IMANI,BRONX,F,13
2013,CHARLOTTE,WESTCHESTER,F,38
2013,ANNA,ALBANY,F,7
2013,KEVIN,RICHMOND,M,11
2013,QUINN,ALBANY,F,7
2013,GAVIN,RICHMOND,M,11
2013,MARK,QUEENS,M,14
2013,PAUL,QUEENS,M,14
2013,MARCUS,QUEENS,M,14
2013,HAYDEN,QUEENS,M,14
2013,MAXWELL,QUEENS,M,14
2013,SALVATORE,QUEENS,M,15
2013,PHILIP,QUEENS,M,15
2013,MARCO,QUEENS,M,15
2013,DIEGO,QUEENS,M,15
2013,BAILA,ROCKLAND,F,19
2013,AARON,RICHMOND,M,11
2013,BENJAMIN,RICHMOND,M,11
2013,SALVATORE,RICHMOND,M,12
2013,ANTONIO,RICHMOND,M,12
2013,DINA,ROCKLAND,F,19
2013,MARIAMA,BRONX,F,13
2013,ESTHER,BRONX,F,12
2013,SARA,BRONX,F,12
2013,VIOLET,BRONX,F,12
2013,ADRIANA,BRONX,F,12
2013,KAITLYN,BRONX,F,12
2013,EVELYN,WESTCHESTER,F,16
2013,SCARLETT,WESTCHESTER,F,16
2013,SYDNEY,WESTCHESTER,F,16
2013,VINCENT,RICHMOND,M,22
2013,DYLAN,RICHMOND,M,22
2013,HINDY,ROCKLAND,F,19
2013,OLIVIA,ROCKLAND,F,18
2013,PETER,RICHMOND,M,12
2013,MOHAMED,QUEENS,M,15
2013,JEFFREY,QUEENS,M,15
2013,LORENZO,QUEENS,M,15
2013,ABRAHAM,QUEENS,M,15
2013,ADRIANNA,BRONX,F,12
2013,KENNEDY,BRONX,F,12
2013,JESSICA,BRONX,F,12
2013,EMELY,BRONX,F,12
2013,ALINA,BRONX,F,12
2013,AYAN,QUEENS,M,16
2013,FERNANDO,QUEENS,M,16
2013,IZABELLA,BRONX,F,12
2013,KATIE,BRONX,F,12
2013,AMINA,BRONX,F,12
2013,JANELLE,BRONX,F,12
2013,ESMERALDA,BRONX,F,12
2013,HAWA,BRONX,F,12
2013,AVERY,BRONX,F,11
2013,LEON,QUEENS,M,16
2013,KAI,QUEENS,M,16
2013,THEODORE,QUEENS,M,16
2013,HUNTER,QUEENS,M,16
2013,GAVIN,QUEENS,M,16
2013,ALLEN,QUEENS,M,17
2013,ALVIN,QUEENS,M,17
2013,JAVIER,QUEENS,M,17
2013,MAXIMILIAN,QUEENS,M,17
2013,ANDERSON,QUEENS,M,17
2013,LOUIS,QUEENS,M,17
2013,KAIDEN,QUEENS,M,17
2013,ANTONIO,QUEENS,M,17
2013,TIMOTHY,QUEENS,M,17
2013,BRAYDEN,QUEENS,M,17
2013,VANESSA,BRONX,F,11
2013,ANDREA,BRONX,F,11
2013,JENNIFER,BRONX,F,11
2013,CHLOE,WESTCHESTER,F,15
2013,FAIGA,ROCKLAND,F,7
2013,MADISON,ROCKLAND,F,6
2013,ROBERT,RICHMOND,M,23
2013,LUCAS,RICHMOND,M,23
2013,GRACE,WESTCHESTER,F,39
2013,SARAH,ROCKLAND,F,18
2013,ROCHEL,ROCKLAND,F,18
2013,EMMA,ROCKLAND,F,17
2013,AALIYAH,ALBANY,F,6
2013,VICTORIA,ROCKLAND,F,6
2013,GRACE,ROCKLAND,F,6
2013,ELLA,ROCKLAND,F,6
2013,ALEXA,ROCKLAND,F,6
2013,ALEXANDRA,ROCKLAND,F,6
2013,JULIETTE,BRONX,F,11
2013,TRINITY,BRONX,F,11
2013,DIANA,BRONX,F,11
2013,KAREN,BRONX,F,11
2013,KAMILA,BRONX,F,11
2013,MADISYN,BRONX,F,11
2013,JALIYAH,BRONX,F,11
2013,LIZBETH,BRONX,F,11
2013,NICOLE,ROCKLAND,F,6
2013,ELIANA,ROCKLAND,F,6
2013,SEBASTIAN,RICHMOND,M,12
2013,MADISON,WESTCHESTER,F,39
2013,ABIGAIL,WESTCHESTER,F,46
2013,EMILY,WESTCHESTER,F,55
2013,SADIE,ALBANY,F,6
2013,TENZIN,QUEENS,M,18
2013,ADEN,QUEENS,M,18
2013,MARTIN,QUEENS,M,18
2013,CRISTIAN,QUEENS,M,18
2013,ANGELO,QUEENS,M,18
2013,ZION,QUEENS,M,18
2013,CHASE,QUEENS,M,18
2013,IBRAHIM,QUEENS,M,19
2013,ALI,QUEENS,M,19
2013,ANGIE,ROCKLAND,F,6
2013,ELLA,BRONX,F,10
2013,AUDREY,BRONX,F,10
2013,MORGAN,BRONX,F,10
2013,ISABELLE,BRONX,F,10
2013,LILIANA,BRONX,F,10
2013,ELENA,ALBANY,F,6
2013,LEAH,ALBANY,F,5
2013,GRACE,ALBANY,F,5
2013,ELLA,ALBANY,F,5
2013,JOCELYN,BRONX,F,10
2013,MATTEO,QUEENS,M,19
2013,ALANA,BRONX,F,10
2013,GABRIELA,BRONX,F,10
2013,AVA,WESTCHESTER,F,55
2013,ASHTON,QUEENS,M,19
2013,BRADLEY,QUEENS,M,19
2013,MIGUEL,QUEENS,M,19
2013,LIAM,RICHMOND,M,23
2013,RILEY,ALBANY,F,5
2013,SARA,ROCKLAND,F,15
2013,MALKY,ROCKLAND,F,14
2013,GOLDY,ROCKLAND,F,6
2013,BLIMY,ROCKLAND,F,6
2013,MINDY,ROCKLAND,F,6
2013,HENNY,ROCKLAND,F,6
2013,RAIZEL,ROCKLAND,F,14
2013,EVELYN,ALBANY,F,5
2013,LAYLA,ALBANY,F,5
2013,AUBREY,ALBANY,F,5
2013,SUMMER,BRONX,F,10
2013,ARIEL,QUEENS,M,19
2013,LUNA,BRONX,F,10
2013,PATRICK,ULSTER,M,5
2013,TALIA,BRONX,F,10
2013,BRACHA,ROCKLAND,F,6
2013,KAYLEE,ALBANY,F,5
2013,ALEXIS,ALBANY,F,5
2013,LUCA,QUEENS,M,19
2013,MOSHE,QUEENS,M,19
2013,MIA,ROCKLAND,F,13
2013,MELISSA,BRONX,F,10
2013,MIKAYLA,BRONX,F,10
2013,PARIS,BRONX,F,10
2013,ARIA,ALBANY,F,5
2013,RYLEIGH,ALBANY,F,5
2013,BLAKE,QUEENS,M,19
2013,JOHAN,QUEENS,M,20
2013,THIAGO,QUEENS,M,20
2013,DAMIAN,QUEENS,M,20
2013,JUAN,QUEENS,M,20
2013,HADLEY,ALBANY,F,5
2013,TRISTAN,ULSTER,M,5
2013,ANA,BRONX,F,10
2013,KENDRA,BRONX,F,10
2013,MALIA,BRONX,F,10
2013,KAYLIN,BRONX,F,10
2013,EDWARD,QUEENS,M,20
2013,CAMERON,QUEENS,M,20
2013,SCARLET,BRONX,F,10
2013,NATHANIEL,ULSTER,M,5
2013,JAYLAH,BRONX,F,10
2013,CONNOR,QUEENS,M,20
2013,ARYAN,QUEENS,M,21
2013,SANTIAGO,QUEENS,M,21
2013,OWEN,QUEENS,M,21
2013,AYAAN,QUEENS,M,22
2013,AHMED,QUEENS,M,22
2013,VICTOR,QUEENS,M,22
2013,GAEL,QUEENS,M,23
2013,OSCAR,QUEENS,M,23
2013,DOMINIC,QUEENS,M,23
2013,MOHAMMAD,QUEENS,M,24
2013,AXEL,QUEENS,M,24
2013,YOSEF,QUEENS,M,24
2013,GEORGE,QUEENS,M,24
2013,KAYDEN,QUEENS,M,24
2013,ALEJANDRO,QUEENS,M,25
2013,LEONARDO,QUEENS,M,25
2013,ELIAS,QUEENS,M,25
2013,RICHARD,QUEENS,M,25
2013,KYLE,QUEENS,M,26
2013,CARTER,QUEENS,M,26
2013,ERICK,QUEENS,M,27
2013,TRISTAN,QUEENS,M,27
2013,JACE,QUEENS,M,27
2013,THOMAS,QUEENS,M,27
2013,ANDY,QUEENS,M,28
2013,IVAN,QUEENS,M,28
2013,PETER,QUEENS,M,28
2013,AMIR,QUEENS,M,28
2013,GIOVANNI,QUEENS,M,28
2013,JACKSON,QUEENS,M,28
2013,SEAN,QUEENS,M,29
2013,CONNOR,ULSTER,M,5
2013,JASON,ULSTER,M,5
2013,CARTER,ULSTER,M,5
2013,JOSHUA,ULSTER,M,5
2013,WILLIAM,ULSTER,M,5
2013,NICHOLAS,ULSTER,M,5
2013,BRADLEY,WESTCHESTER,M,11
2013,CARLOS,WESTCHESTER,M,11
2013,COOPER,WESTCHESTER,M,11
2013,ANTONIO,WESTCHESTER,M,11
2013,BRYCE,WESTCHESTER,M,11
